,0,1,2,3,4,5,6,7,8,9,10,11
173,alwaysthinking,05/11/2019,Dealing with anxiety,"I'm dealing with a lot of anxiety right now and it's crippling me. It's amazing how something so intangible can paralyze you and make things impossible to do that you either really want to do or feel obligated to do. I was supposed to go to my cousin's today to eat supper and then help her put tags on things for an upcoming yard sale and I was beyond terrified to go and feeling just so anxious that it didn't make any sense. I talked about it with my best friend and he said it was probably because the stuff that's for this yard sale that I am supposed to be helping price are things from my old house that just recently got sold. My mother recently went into the nursing home and has a legal guardian that is trying to run her life and unfortunately mine. She has been progressively getting rid of all of our stuff and we just had, or I should say she just had, an auction to get rid of all the rest of the things in order to pay for my parents care. I'm not too upset about not having these items because my apartment's too small for most of them. It's just the idea of my life being given away to Perfect Strangers. And so this is causing a great deal of anxiety and it's manifesting itself in the eating disorder as well. Just had a grazing session and feel very guilty about it even though I really didn't eat a gigantic amount it just was unplanned and not really time for a snack or a meal. So now I am seriously contemplating compensating in several ways and feeling guilty about that even though I haven't even done it. Just totally freaking out again and really sick of my life being so chaotic and out of control. I feel like it's a disaster Zone. I wish I could be as compassionate to myself as I am to others , but I just expect so much out of myself and imperfection is not acceptable. Of course I know it's impossible to be perfect and yet I can't stop expecting it because it was expected of me for so many years. Very frustrated and extremely anxious.",_admin_moderator,"Sun,05/12/2019-8:24pm",Welcome to the forums,"Dear lastingchange, Your post has been slightly edited to adhere to the community guidelines. Users are not allowed to self-promote or to advertise services. For more information on the community guidelines check here: https://www.nationaleatingdisorders.org/forums/community-guidelines Cheers",,,,
174,alwaysthinking,05/09/2019,Not happy,"Not happy in so many ways. My eating disorder is not happy with me because I ate lunch even though I was not wanting to. It really did not make me happy to eat but I was trying to remember all my values and reasons for needing to eat, so I ate. Also, I was very dizzy and lightheaded so I thought I must be dehydrated and need to be eating and drinking more. Of course Maleficent,as I call my eating disorder, isn't happy about that in any way shape or form. Not happy either because my stupid shoulder pain is still interfering with being able to do regular activities and then that makes me panic about not doing enough movement which makes me panic about what I've eaten. It's such a catch-22. It doesn't seem to matter what I do, I'm getting in trouble in some way shape or form. Mainly in my head I know, and unfortunately too much in my body now. I keep wondering if my eating disorder is what has caused so many of my physical problems. It's frustrating because I know I did not deserve any of this. I did not choose to have an eating disorder. I did not choose to have things done to me that caused me to get this eating disorder. I did not choose to do eating disorder behaviors. It's so unfair , and I know that this world is not fair, and it doesn't make it any easier. I don't really know what I'm trying to accomplish in this forum Topic at the moment. I'm just very unhappy and frustrated and tired of everything. It seems like every time I feel like I'm getting ahead and making progress, I back slide and either have insane anxiety because I haven't given into the eating disorder or I give in to the eating disorder in one way shape or form and having anxiety because of that. As I said such a catch-22 and I am not happy. Yesterday I was in a wonderful mood because I was able to do stuff with my friends and in the ministry. It's frustrating when the physical interferes and I'm not able to do that and I get unhappy and lonely and entirely too much in my head. If I've written something similar to this before , I'm sorry. I have so many of the same things going on and on in my head that I tend to forget what I've said to whom and when and all of that. Hope someone can relate and give me some encouragement. Right now really wanting to compensate because what I had for lunch.",_admin_moderator,"Thu,05/09/2019-3:58pm","Dear alwaysthinking, you","Dear alwaysthinking, you mentioned that you were very dizzy. Dizziness is a sign of a medical emergency that requires immediate medical attention. The following are just some of the signs of a serious problem that demands immediate medical attention:
If you are experiencing any of these signs we recommend that you seek medical help as soon as possible. ",,,,
175,butterfly145,11/01/2018,Weight Gain: Bulimia Recovery & Stopping/Starting Exercise ,"Hello, this is my first post. I have  suffered from bulimia for approx ten years. I finally decided to do something about it at the start of last year, coming to terms with the fact that there would be weight gain etc, however I fell off the wagon perhaps 6 months in, which I now realise was because I wasn't allowing myself to 'eat freely'  (everything I ate was still very healthy and perhaps not enough) and in frustration of being on the heavier side despite all my 'healthy eating intentions' reverted back to binging and purging with a 'whats the point' attitude. This time round I am 4 months into recovery, however the difference between now and last year, is last year I was eating really healthily, not realising the need to eat freely and to eat over X calories. Which I am now doing this year.However,  I only discovered in the last 2 weeks that exercise affects your recovery and have read to not do any at all- which I find quite disconcerting as I do circuit and weight training every week. My gym contract finishes this week and I don't plan to renew it and just to fully commit to recovery. I have spent 4 months eating freely (all different food groups, foods I originally saw as bad, until I am full and sometimes uncomfortably full), have had the joy of all the symptoms of bulimia and am the heaviest weight I have been, which I am praying is just from the water retention (I have overshot by quite a bit). My question is, how long shall I not do exercise and if I were to take up something like hot yoga would that still classify as exercise and affect my recovery? I would love anyone to share their own bulimia recovery month by month (I know everyone is different) but I feel like it would give me hope or things to work towards as right now I feel quite unsexy (which I presume will only get worse once I stop exercising!). Would it be safe to start exercising say by the end of February? How do you know when its ok to start again, especially when you have already over shot your weight. Any advice would be greatly appreciated!ps ideally looking for those who have had a bulimia history because I think I will be able to relate more to it, I hope that is ok to say :)",_admin_moderator,"Mon,11/05/2018-6:45pm",Welcome to the forums,"Dear butterfly145, Your post has been slightly edited to adhere to the community guidelines. Users are discouraged from posting specific numbers, symptoms or physical descriptions of the body to ensure we maintain a safe environment. For more information on the community guidelines check here: https://www.nationaleatingdisorders.org/forums/community-guidelines Cheers",_admin_moderator,"Tue,04/23/2019-6:56pm","Hi chocolateaddict,  Your","Hi chocolateaddict,  Your post has been edited slightly, as we do not allow mention of specific foods here on the forum. Doing so may be triggering to other users. You can review our full community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines Thanks!"
176,Fawn76,05/02/2019,Electrolyte issues,Hi. I was wondering if anyone has any info on things to try for muscle problems. I get muscle pain and weakness in my neck and arms  and i am wondering if this is related and if anyone knows about electrolyte imbalances. Nothing shows up on any bloodwork.thanks,_admin_moderator,"Thu,05/02/2019-2:42pm","Dear choosingrecovery,We","Dear choosingrecovery,We would like to let you know that we slightly edited your post to remove specific advice about beverages. Nutritional advice is not allowed on the forums. You can review the community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelinesThank you for your understanding and please continue posting!  ",,,,
177,alwaysthinking,04/30/2019,Messed up,"I'm new to this so I don't know what maybe a normal format for a post. I am hoping to get some support because there are no support groups near me that fit my needs. One of them is so cliquey that I don't feel like I fit in there which is not helpful in the eating disorder world.
Anyway right now I'm struggling. I've been dealing with the eating disorder for 2 years even though I've had Tendencies toward them 4 most of my life. It's directly caused from abuse in my family because my father literally told me how many calories to consume while abusing me. Prior to that he decided to mind control me by telling me if I started eating I wasn't allowed to stop or I'd be punished. I've come to realize that it didn't matter what I did I would be punished for it. This is just really hard right now because I blocked out the abuse for  30 years. I'm just now starting to know what happened and it's not easy to cope with all of this. I thought I had been doing better and my friends and other support people indicated that they thought I was making tremendous progress. I feel now though this past month all I've done is backslide because I'm either eating all the wrong foods and entirely too much of them in order to numb my hurt feelings or I am hardly eating anything at all. Today has been the worst with three flashbacks in the morning and I'm wondering if my visiting my mother in the nursing home has precipitated the re-emergence of the anorexic tendencies. Another thing with which I've been dealing is after my first inpatient stay I gained weight which probably was necessary even though I  was not thrilled with it. I was just beginning to get used to that weight and recently I've gained incredibly too much in too short of a Time because of being on a medication a couple of times. So now I'm freaking out and feeling out of control. I restricted today and decided that I needed to eat supper even though nothing appealed. I finally ate what most people in the non eating disorder world will call a light lunch. And then I just felt totally out of control and felt like I needed to self harm or compensate for it or just be completely stupid like I feel I am. I just can't understand what I'm doing wrong. It always feels like I'm doing something wrong. If anyone can commiserate or have any helpful advice feel free to respond. Thanks. feeling  defective as always",_admin_moderator,"Wed,05/01/2019-10:59am",Welcome to the forums! We,"Welcome to the forums! We would like to let you know that we slightly edited your post to remove specific eating disorder behaviors and the name of a medication, which are not allowed on the forums. You can review our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelinesWe are concerned about your safety since you mentioned self-harm. This number is really important to have: (800)-273-8255 or text ""NEDA"" to 741-741 immediately for support. You can also find immediate support through these websites:
Please stay safe! ",,,,
178,tryingtobebrave,04/22/2019,"Overwhelmed, obsessive thoughts can’t sleep ","I’m really not happy or proud of myself for this but I’ve been having more episodes of binging and purging. I don’t know if I’m numbing my grief or what. I go from feeling stable / numb to feeling sad and angry and that’s when I get impulsive and binge/ purge. I also am confused why my psychiatrist increased my antidepressant as yes my depression was worse but don’t I need to go through that to get over my grief?? I just want to feel it so I can not have to feel it anymore but that’s not the way it’s working out, and the sadness / anger is so overwhelming and sudden that I end up using behaviors anyway. I see my trauma therapist tomorrow then dietician and ED therapist Thursday. Also my cardiologist Wednesday who I will have to disclose that I’ve been binge / purging to as I’ve been having a lot of edema and he should probably know about it for my heart issues anyway. I’m embarrassed to have to say I’m using behaviors as I’ve not been exercising and am slightly overweight so why would he believe I have an ED when my weight is what it is. Also my mom ha started commenting that I don’t eat enough which affects my IBS but I eat my meal plan??? Yes I eat a liquid meal at lunch but because of my jaw issue which has been the case for months and she knows that. I guess I haven’t been eating my snack but I don’t think it’s a big deal?? Am in denial or something but I don’t think it’s hat bad. I just need to get the binge/ purging under control because I don’t want to go back to that. I want to stay in recovery. I wore a skirt today for the first time in years and I struggled with body image but I didn’t let the eating disorder shame me out of not wearing it. I made a step forward.
The thing that’s keeping me awake is my mom said she felt like she pulled a muscle in her chest the last couple days, my dad freaked and asked if she’s sure she wasn’t having a heart attack. She said no she’s had no heart issues and knows her body and that’s not what it is. But now I’m having obsessive thoughts that I’m going to wake up tomorrow and she will have had a heart attack in the night. I know it’s probably grief making this happen as the first thought that entered my mind was “I cannot lose her too, it will break me for good”. Anyway I’m sorry this was long, I needed to get it out so hopefully I can get some sleep.
Just looking for support.",_admin_moderator,"Tue,04/23/2019-7:27pm","Hello iwanttolive, Just a","Hello iwanttolive, Just a friendly reminder that we are not to promote certain religions or give advice here on the forum.Thank you, and please continue posting!  - NEDA Moderators",,,,
179,stewig,04/19/2019,Starting recovery,"Hello! I'm new here (literally just made an account 5 minutes ago) and honestly I don't know where to start with this.
I've had bulimia for 3 years now and I just accepted that it was a problem maybe 4 months ago. I always thought it was nothing, I just made myself sick sometimes. I thought I was insulting people with actually eating disorders to say what I'm going through was an eating disorder. But if you do it 4 times a day till you feel sick, if you sneak out of parties to use symptoms, if you suggest to hang out in restaurant that you know has a bathroom with a single toilet so you can be free to use symptoms after without the fear of someone coming in and overhearing it. Then I guess that's a big indication that yeah its a problem.
And I'm so scared? to tell someone? last time I tried telling my friend about it she told me that there's something wrong with me and then avoided me until I told her it wasn't a big deal and i did it only a few times because I was too full.
It sucks because I don't know why I'm doing it and its so hard to stop. I know its not going to make me any thinner and I know it's not good for me but I just can't stop. I don't even binge, I eat once/twice a day with barely any snacking and I still purge. It's so hard I tried to stop purging once and i broke down crying because my stomach felt so uncomfortable and I felt like a failure.
I don't know what to do, I don't know how to tell my parents they're going to be so disappointed at me. I'm attending Uni literally a 26 hour plane ride away from them. they're going to be so worried I don't want to cause them any stress.
I know this is the maintaining recovery forum but i don't know where else to post this. I've been feeling so down and stressed about myself today, finals isn't helping either. I feel disgusting and drained and I just don't know what to do to make it all better. I thought I could stop it by myself, just by pure willpower you know? but that's dumb, that's really dumb of course I cant.
Sorry if this is complete gibberish I just needed to let stuff out.",_admin_moderator,"Tue,04/23/2019-2:50pm","Dear stewig, welcome to the","Dear stewig, welcome to the NEDA forums! We would like to let you know that we edited your post to remove specific eating disorder behaviors, which are not allowed on our forums. You can review our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. We are concerned about some of the symptoms that you described. The following are just some of the signs of a serious problem that demands immediate medical attention:
If you have any of these symptoms we recommend that you seek imeediate medical attention. You can also contact our Helpline for more information on eating disorders and treatment options. Our number is 800-931-2237. Our hours are Monday-Thursday 9am-9pm ET, Friday 9am-5pm ET. ",,,,
180,[email protected],04/11/2019,I need suppory,"Hi,I am really struggling at the moment. I experienced the worst of my eating disorder when I was 17, when I first experienced my symptoms. It was caught early and I was diagnosed and began treatment when I was also 17. My first experience of recovery was positive, I actually enjoyed learning all of the food I could eat without feeling shame or worrying about my weight. However, I always made sure I was eating the same or less than my mum. She was like my guideline and it became my new rule that if I ate less than her, it wouldn't matter what I ate. It turned more into OCD, which I have also suffered with since I was 7. I have since completed my a levels, and am at university. I wouldn't say I have relapsed, but I am always trying to find ways to restrict, or find food groups to cut out due to 'health reasons'.. The problem is, I'm not exactly restricting, as I am still eating, however I still feel as though I am restricting because I'm never eating what I would consider 'normal food' but instead eating faddy foods. This means that I binge on foods that I do 'allow' myself, leading to me eating a lot of what I feel confident and justified wanting, which isn't always what I want to be eating. I'm following a vegan diet at the moment, but I'll have something else rather than just having what I want. I end up eating way more of the bad stuff than the more nutritious stuff. I also drink a lot of my calories, and feel as though I'm being restricted if I can't have a hot drink. Is this normal? Is there a way I can stop feeling like I'm restricting even when I'm not restricting? How can I stop comparing everything I eat to my mum?
Also I have no energy, everything seems like such a big effort. Will this stop if I gain more weight? (My BMI is currently healthy and stable)Thank you.",_admin_moderator,"Tue,04/16/2019-11:58am","Hello, welcome to the forums!","Hello, welcome to the forums! We would like to let you know that we edited your post to remove the mention of specific foods, which is not allowed on the forums. You can review our guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. Thank you for your understanding and please continue posting!",,,,
181,mytime.lk,04/16/2019,Need support?,"My fiancee recently passed away, after suffering with an eating disorder for over 9 years.
I supported her the entire time. Was a shoulder to cry on or a support to discuss anxiety that hits when you get a new appointment.If you're feeling low and want someone normal to listen, not judge, understand and offer advice then feel free to message. Im in no way a trained professional!
But i bet they are the people you want to avoid when you feel certain urges? I'm just an average guy who wants to help in any way i can.",_admin_moderator,"Tue,04/16/2019-11:16am","Dear mytime.lk, we are very","Dear mytime.lk, we are very sorry for your loss. We would like to let you know that we have edited your post to remove the phone number. As per our guidelines, sharing contact information is not allowed on the forums. You can review our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. Thank you for your understanding and please keep sharing! ",,,,
182,thrynistrying,04/10/2019,struggling with EDs after weightloss,"alrighty, so this is my first post on any kind of website like this, so I'll start with a little bit about myself. (TW- binge eating, orthorexia, anorexia, sexual assault)
I am an 18-year-old full-time college student getting my degree in psychology and nutrition. I grew up overweight, homeschooled, no siblings, I was a loner due to circumstance. I began college in spring 2017 and was bombarded with the reality of who I was physically compared to my peers. I was obese. halfway through age 16, after suffering for so many years hating my body in my childhood, I finally took hold of my weight problem that was caused by a trash diet and no psychical activity. for the first few months of the weight loss, I cut out junk food and began drinking a lot of water and eating more ""healthy"" food.
 in August of 2017, it was the first week of my fall semester, I had lost a significant amount of weight, I had CONFIDENCE for the genuine FIRST TIME in my entire life. unfortunately, life working in the shitty ways it does, put a bad person in my path and I was thus sexually assaulted at the end of that week. I was 16 and he was 21. I was lucky enough to have supportive parents and my best friend, all of which gave me the guidance and space I needed to heal. I did attempt to press charges, and I fought for 7 months to get my case even acknowledged. I was put on blast publicly on his popular youtube channel (which has now grown tremendously and is my worst nightmare), yet the police shut down my case in February of 2018 because ""there wasn't enough evidence."" wasn't enough evidence- even though the entire hour and a half long event was RECORDED, and then the assailant himself put out a ""storytime"" youtube video shaming ME.  irrelevant. now, during that fall semester, I had to stay active in my classes and in my college (which he attended), but the day the semester ended I was already packed up and ready to move 3 hours north to a new college and new home with my family. in spring 2018 I began at my new college, new life, new name, new body. my weight loss during those 7 months of fighting for my case was not too faltered. I continued my diet and began further restriction; I have fears of many many ingredients now. it took me a year after beginning my weight loss to lose the weight, and I've maintained that loss now for the last year. sounds like I did pretty well, looks like it too, but inside has been an absolute warzone for the last few months. after hitting my lowest weight last summer, I was in my stride, but as some of you may know, having a restricted diet can lead to developing binge eating, which is what has taken over my last half a year. I've gotten myself into a binge/starve cycle that is destroying my quality of life. I will ""binge"", sometimes in one sitting and sometimes for days. I know the word binge means different things for different people, however, to make up for those binges, I'll restrict and eat only ""healthy"". I cannot seem to stop doing this. it keeps happening. like as I'm typing right now, I'm thinking about what bad shit I want to eat even though I'm ""skinny"" right now because it's been a few days since I had a bad binge.
I want to elaborate on how extreme this is for me. I haven't eaten normally in almost a year, I'm either eating too much or too little. I KNOW WHAT IS RIGHT, once again I STUDY NUTRITION AND PSYCHOLOGY so I am VERY AWARE of what I'm doing to myself, and I KNOW how to stop it, but I CANT? I don't want to? I just don't know what my excuse is. it was right around the 1-year mark of my assault that my mental/emotional/physical/spiritual states turned extremely dark again. I've begun smoking since turning 18 this last October, it's a good oral fixation to avoid eating. I will starve, or eat very very little, very nutrient packed healthy food, and then binge on nasty food out of nowhere just as I get skinny again. by skinny, here's what I mean. with my weight loss and loose skin, I have horrible body dysmorphia. I can describe it like a phantom limb. when someone loses their arm, they still feel it, they still see it, they still identify with it, because the brain hasn't caught up to the body. I still feel fat, I still see fat, I still identify as fat. when I binge, it makes me retain water and of course whatever food is in me, so my weight increases. (i weigh myself religiously). on rare occasions, I do break the cycle for a week or two, and get myself down to a lower weight. this fluctuation on the scale is something I can feel psychically and see.
look, I know I've got issues, we all do, that's why we're here. I have been in counseling a few times in my life for other reasons, like the PTSD surrounding the assault, but I haven't gotten help for my definite ED. the lovely therapist I had in the months following my assault noticed I was at risk of developing an eating disorder, and now here I am over a year later and some of them are killing me slowly. I know what I'm doing, this weird yo-yo diet I'm putting my body through, of having to process nasty toxic food and then small amounts of ultra-healthy food on and off just aren't how someone should live.
see, as I say all of this here, if any soul has taken the time to listen to me, I hear the EDs both going off at once. one is telling me to binge, eat everything, another voice is telling me to starve because I haven't eaten yet today so why mess it all up--- with both of these voices going off, I, of course, have the one quiet, oh so quiet, rational voice. the voice I know is me. the one that is so shoved down and silenced inside of myself because so many different disorders want the spotlight in my life. my rational voice is telling me, yes it is true I haven't eaten, and it's true I shouldn't binge, and yes I should eat soon, and if I want bread what's stopping me- SILENCED- that voice just got silenced as I was typing from it because starving voice said what's stopping me is the scale. but, as that one says that, the binge brain is still just telling me that is what I should do. I am hungry, if I don't eat soon I won't eat at all, but if I do eat soon I might just keep eating all day, I don't know, I sort of know, and that's what has me scared- knowing that I don't know. am I crazy? I don't think so. I think I'm more normal than I know, but if I think that then do I really know? I don't know. Help. This is the end of my first post, I may end up making future ones, this may end up being very helpful for me, only time will tell. I know I will have to overcome this, no matter what situation I'm in, there's always a silver lining visible to me. I knew that I would come out of the assault as a different person, my life would be and has been forever changed. for the better? I can't say. I just want this shitty chapter of my life to close positively as the past shitty chapters have.",_admin_moderator,"Thu,04/11/2019-1:19pm",Hi thrynistrying and welcome,"Hi thrynistrying and welcome to the forums! We wanted to let you know we edited your post to remove mention of specific foods, behaviors, numbers and language as they may be triggering to other forum members. Our community guidelines can be found here: https://www.nationaleatingdisorders.org/forums/community-guidelinesWe are glad you are here and hope you continue to post! ",_admin_moderator,"Fri,04/12/2019-10:45am","Dear thrynistrying, welcome","Dear thrynistrying, welcome to the forums! We are very sorry to hear what you have been through with sexual assault. We would like to share with you the following organizaton that may be able to help with these issues: https://www.rainn.org/. We would like to remind that our forums are only for eating disorders concerns. We hope that you get the help that you deserve!"
183,scentofarose,04/09/2019,I don't know what to eat,I have been suffering from Bulimia for a couple of years now. I went to therapy and I stopped throwing up. I don't really need it anymore but my Problem is that I don't starve for anything except for a certain type of food. I don't know what I should eat because I don't know what I should go for and then I just eat tons of that certain type of food. I don't know what I can change about that because all I do is feel disgusting. Has anyone experienced the same?,_admin_moderator,"Tue,04/09/2019-7:43pm","Hi scentofarose,Welcome to","Hi scentofarose,Welcome to the forums, we're glad you found us!  Your post has been edited slightly to remove mention of specific foods that may be triggering to other users, as well as negative comments, but we have done our best to keep your post as close as possible to the original. You can review our full community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines Thank you, and please continue posting! ",,,,
184,butterfly89,04/03/2019,Help ! ,"Hi,I am currently 20 years old, and was removed from my sophomore year of college to go through recovery at home. I have been home for about three months and am beyond uncomfortable. While my weight loss started as a result of injury and depression, I now am noticing how much body image played a role. As I weight restore, I feel more miserable in my body than ever. I am having terrible acid reflux, constipation, bloating and just about any other side effect from restoring weight. I cant look at myself in mirrors, i ccry myself to sleep because im so uncomfortable, and I just don't see how it gets better: i see no light at the end of the tunnel. I also keep being told from people how much ""better"" ""stronger"" i look, and im embarrassed about how terrible these compliments make my feel about myself. I a trying so hard to continue with restoration, but its painful to watch my body change. Seeking anything: motivation/comments/reminders why this is worth it :(",_admin_moderator,"Thu,04/04/2019-12:52pm",I'm very sorry to hear how,"I'm very sorry to hear how hard you are struggling. What treatment team do you have in place (i.e. primary care doctor, psychologist, nutritionist, etc)? If you need any assistance in finding a treatment professional, please go to the treatment portion of our website: http://www.nationaleatingdisorders.org/find-treatmentDealing with the emotions and physical symptoms of recovery can be very overwhelming. Even if things seem hopeless sometimes, recovery is possible!Recovery can sometimes be a long process but it is achievable. I'm proud of you for talking about the difficulties. Our helpline is available if you need help getting some treatment referrals, or if you just want to talk to a live person: 800-931-2237.",,,,
185,lola123,04/03/2019,How to let go?,"I’ve been yo-yoing in my recovery for the past weeks (since its start) and I really want to let go of the control, the calorie counting, etc. but I just don’t know how! Any tips on how to do this? Also, does anyone have any good vegetarian dinner ideas? I’ve been eating the same thing for a week :/",_admin_moderator,"Thu,04/04/2019-12:55pm",Hello lola123 and welcome to,"Hello lola123 and welcome to the forums! We are glad you are here and posting about your struggles. Just a reminder that we are not allowed to post recipes or websites about specific diets, as it may be triggering to other forum members and against forum rules. Our community guidelines can be found here: https://www.nationaleatingdisorders.org/forums/community-guidelines Thank you and please continue to post!",,,,
186,LastOneFastOne,03/29/2019,Fully Weight Restored - Metabolism still sluggish?,"HI all - I'm new to the forums, so it's nice to meet you all!I'm 23 and up until recently I've been a long-distance swimmer for the majority of my life. I swam through college and officially retired from the sport last year when I finished out my senior season and graduated. I struggled after freshman year and lost a significant amount of weight before my sophomore year which gradually continued through my junior year. Finally, I hit a point where I realized there was no way I could keep up with the amount of hours a day I was swimming while consistently underfueling like I was. I was threatened to be removed from the team temporarily on medical leave, but I was also named captain for my senior season. So that was my turning point for me. I was ready to embrace my final season whole-heartedly at my best and also put my best foot forward as an example to the younger girls on my team of living a healthy lifestyle.So I've gradually recovered since then. My senior year and final season, I was still not exactly where I should've been but gradually on the rise. My weight alone was never an easy metric to track, as being a swimmer, I've always had to maintain a fair amount of muscle. It was my body fat percentage that drastically needed the improvement, as I had been working with our athletic trainers.Long story short: I retired from my final season (and closed out with personal bests in all of my events if you want a happy ending! :D) and have entered the workforce as a normal person. About 4 months ago, I finally got my period back after about 2.5 years. Here's the tricky part and I would love if someone could weigh in.I'm fully weight restored in a healthy range, but a little over what I consider close for comfort. Since my period has started, my hormones have definitely been completely wild (it's like being a teenager all over again with random acne). I've definitely gotten curvier (which I love, because I'm used to being a broad-shouldered swimmer lol - now I'm more feminine!) but I'll admit lately I've been trying to stall the weight gain with old habits. I'm trying to get a grasp on normal life with light activity around work, not my typical high intensity training. I just want to maintain at this point (and have some of the fat on my belly redistribute) but it feels like my metabolism is still wonky. My hands are still freezing, I'm still having dramatic GI distress (excessive bloating, constipation, acid reflux), my vitals are all still much lower than average, my adrenals ramp up out of nowhere. I've been much happier and healthier feeling, but I'm concerned that if I continue this ""normal, balanced diet"" I will only continue to gain and I am a healthy limit where I don't need to gain anymore weight. It's really tempting to fall back into old habits and I'm worried that maybe these attempt have stalled my metabolism.Would love if anyone can weigh in or lend insight here - has anyone experienced this and can give me advice? Is this normal in weight-restoration? Does it ever get better / regulate itself? Is it just because my hormones are still going all over the place? I just want to maintain without thinking or worrying and getting all systems going again like normal! Will it work itself out? I'm concerned I'm just going to continue to gain.So sorry that this was so long - really appreciate anyone who actually read through the whole novel! :)",_admin_moderator,"Fri,03/29/2019-12:27pm",Post Edited,"Hi LastOneFastOne, We are glad to hear that you are finding support here on the NEDA forums. A portion of your post was edited and deleted due to the mention of specific numbers that may be triggering to other members of the forum. Our community guidelines are always available to review here: http://www.nationaleatingdisorders.org/community-guidelines . In the event you need further assistance, please do not hesitate to call the NEDA helpline at 1-800-931-2237 (Monday-Thursday 9:00am-9:00pm, Friday 9:00am-5:00pm EST).",,,,
187,hermione3,04/02/2019,exhausted and spent,Every day is so hard right now. I am struggling with exhaustion and not feeling well. Work is beyond stressful and i am just spent i got turned down from a cashier job. like i have done that type of work before i still got turned down not even an interview. I just see no way out and i am just so done. i can't do this anymore. my depression with my new medication and trying to turn things more positive is helping a little its just life. i was off track on eating now i got back on track which is good. I am trying to drink more fluid because my doctor was all over me last week threatening to send me to the er if i did not improve. why is it so hard. my ptsd is also terrible i am not sleeping well from nightmares...,_admin_moderator,"Tue,04/02/2019-7:43pm",hermione3,"hermione3 - We're so sorry to hear that you're struggling and feeling overwhelmed. We are concerned, and want to make sure you're safe. Please contact the Suicide Hotline if you are feeling suicidal at 800-273-TALK. The NEDA Helpline is another resource that you can use. They are trained volunteers that can offer you support in a judgment free environment (1800.931.2237 M-TH 9-9 EST and F 9-5 EST). I hope things begin to get back on track. Please continue to stay strong and don’t give up.  - Forum Moderators",,,,
188,hermione3,03/24/2019,i was doing so well....,I was doing so well. depression is really hitting me hard. i have no motivation to prepare food let alone eat anything. I just hate this I hope the medication change makes a different and also i have to make some changes myself like trying to be more positive which i am doing. i just feel i am so deep in it i can't get out. i am hurting and it is exhausting.,_admin_moderator,"Tue,03/26/2019-8:32pm","Hi hermione3, Because your","Hi hermione3, Because your post mentions health concerns, the following are just some of the signs of a serious problem that demands immediate medical attention:• accidentally or deliberately caused themselves a physical injury• become suicidal• confused thinking and is not making any sense• delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• disoriented; doesn’t know what day it is, where they are or who they are• vomiting several times a day or has uncontrollable vomiting or diarrhea• experiencing dizziness or fainting spells• too weak to walk or collapses• painful muscle spasms• complaining of chest pain or having trouble breathing• blood in their bowel movements, urine or vomit• a body mass index (BMI) of less than 16• an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute)• cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees Fahrenheit or any other serious medical concerns.If you experience anything above, we highly recommend seeking medical attention as soon as possible. Another option is 911.Thank you, take care.  - NEDA moderators",_admin_moderator,"Sun,03/24/2019-11:49pm",Concerning Post,"Hi hermione3,   We are concerned for your safety and want to make sure you're safe. Since you mentioned self-harm, please do not hesitate to contact the self-injury crisis line at 1-800-366- 8288 or by texting “NEDA” to 741-741 if you're struggling with this. Thanks, and please take care!"
189,OLLAY,03/20/2019,Amenorrhea 4 years so far,"Hello everyone! I am new to this forum, so I will just give a little info about myself. I am 36 years old, but my battle with anorexia began at 20 years old. In short, I made a full recovery when I was 22 years old, regaining my weight and health, as well as my period. In 2014, I fell back into old habits to cope with new stress, and I relapsed back into anorexia. I lost a dangerous amount of weight, and I also lost my period again. Over the course of 2018 until now, I have gained back some much-needed weight. My body composition isn't the best, as I gained weight by eating whatever and whenever I wanted. But I have not had a period since 2014. I have had blood tests done recently, and my hormone levels tested as normal. But being that I am 36 years old, and I still do not have a period, I am a little worried. Is this normal or something I should be concerned about? Anyone else in the same boat? Thank you!",_admin_moderator,"Thu,03/21/2019-12:51pm","Dear OLLAY, we are glad you","Dear OLLAY, we are glad you reached out! We edited your post slightly to remove mention of specific numbers that can be triggering to other forum members. You can find our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. You can also reach out to the NEDA Helpline for treatment options (https://www.nationaleatingdisorders.org/help-support/contact-helpline).  ",,,,
