,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
249,astith,10/20/2020,Medications,"Hi,
I’m wondering if anyone has had experience taking medications for BED? The potential side effects are intimidating and I’ve mostly read negative reviews online.
Thanks!",_admin_moderator,"Tue,10/20/2020-4:01pm",Dear astith,"Welcome to the forums! We are writing to let you know we had to make a slight edit to your post. As a reminder, please do not post specific names of medications. If you have any questions you can always review our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines Stay well and take care!",,,,,,,,
250,twister123,10/19/2020,just beginning my journey,"I purged tonight. And I have a newfound hope that I want to recover from this crippling illness. It may sound unconvincing; like this is just the refresh of a new cycle and I will eventually go back to my old ways.
But it’s not - there’s something different - this is the first time I’m reaching out to get help. Every other time it’s been people catching me and forcing me on my road to recovery. This time, it’s driven by me. I’ve never been brave enough, up until this point, to admit to myself that I need help and actually reach out to get it. I know it may seem like a cop out to be doing this on an anonymous forum, but it’s a step in the right direction.
Now, I don’t really know where to go from here. I just know I need a support system, preferably by people I don’t know and have no connection to. Can anyone help / give advice or point my in the direction of resources that can? I’m a student so can’t afford expensive treatment or subscriptions. Just looking for some support and accountability.",_admin_moderator,"Mon,10/19/2020-9:27pm",Welcome!,"Hi Twister - Welcome to the forums. We’re glad you’re here! If you’re looking for resources, you are welcome to contact the NEDA Helpline at (800) 931-2237. Helpline phone hours are Monday-Thursday from 11 am to 9 pm EST, and Friday from 11 am to 5 pm EST. Helpline chat hours are Monday-Thursday from 9 am to 9 pm EST and Friday 9 am to 5 pm EST. You can contact the Helpline for support, resources, and treatment options for yourself or a loved one. Please don’t hesitate to reach out, and please continue posting!",,,,,,,,
251,Duchessofdork,10/19/2020,Medicare,"Has anyone found a way to get treatment covered by Medicare? They cover weight restoration but once you're no longer underweight, that's it. No residential, no therapy, no nutritionist...nothing. I don't qualify for Medicaid/MediCal. I've had social workers and insurance specialists try to find residential treatment but haven't been able to find anything. I also contacted NEDA for help about a month ago and no one got back to me. I'm desperate.",_admin_moderator,"Mon,10/19/2020-9:38pm",Treatment Options and More,"Hi Duchessofdork - I’m sorry nobody got back to you. Did you try contacting the NEDA Helpline at (800) 931-2237? The Helpline can help you with treatment options. Helpline phone hours are Monday-Thursday from 11 am to 9 pm EST, and Friday from 11 am to 5 pm EST. Helpline chat hours are Monday-Thursday from 9 am to 9 pm EST and Friday 9 am to 5 pm EST. Please don’t hesitate to re-reach out!",,,,,,,,
252,FreckledStrawbe...,10/16/2020,Period returned but still not at set point weight?,"I'm having a hard time. I was without a period for a few years and I've been working hard towards recovery for the last few months. I'm still not at my set point weight but my period came back yesterday. I'm having a difficult time with the thoughts of ""this means your body is healthy now so you don't need to keep gaining."" How can I fight these thoughts? I've been battling disordered thoughts daily despite eating more than sufficiently so having my period return has made the thoughts so much worse. This is something I wasn't mentally prepared for haha",_admin_moderator,"Mon,10/19/2020-8:47am",Editing Note ,"Hi, Annet. We edited part of your post as it can come off as medical advice as per our community guidelines we don't allow that on the forums. Please take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. ",,,,,,,,
253,Tryingtoheal,10/17/2020,Hospital ,I'll be going back to the hospital Monday.   I can't seem to stop self injuring.,_admin_moderator,"Mon,10/19/2020-7:15am",Tryingtoheal,"Hi Tryingtoheal - we're sorry to hear you’ve been struggling and are glad to hear you’re seeking help. We are concerned about the feelings you’re describing and want to make sure you know there are resources here for you in the meantime:
 Please don’t hesitate to reach out to these resources and take care. You are not alone.",,,,,,,,
254,2Healthy4me,10/14/2020,Went Shopping and Purchased a Few Items NOT on My LIST,"So when I arrived home I had purchased at least 4 items, trigger foods, that were not on my list. My period has skipped a week and am having PMS cravings really badly. I binged on these naughty foods. I looked at the Cals after eating the snacks I purchased and was very surprised to see that they were much higher than I thought when I put them into my shopping cart. I ate rather quickly and at the time w/o remorse. Now my stomach is extra bloated and I'm feeling guilty for having a High Calorie Binge just few minutes ago. I usually do well on sticking to my shopping list but nervous of returning to work for another few days from 8-5 schedule. I hate early morning shifts. When I feel anxious or like its not in my choosing to do something, like work an early shift, I tend to feel extra mad at myself for feeling weak and thus extra anxious over a schedule which I can't predict. Then i get 3 days off from work. I was as good as an angel for the past 2 days. But tonight i work and this is the day of my Big Cal Binge B4 work tonight.....Hate feeling dizzy and weak when I am not eating much on days off from work. No energy to go out and even do anything fun on these days off from work. When I must work a day shift, this seems to be the only time I must eat regular meals. We take breaks at work about every 2.5 hrs. They always remind me of when my meal time is. So I have gotten use to eating during break times at work or shoppiung for items for my breaks such as Ice Cold Tea or band aids, etc...Worried that my period hasn't arrived this month on time, as last month it arrived and before that it had skipped a good 3 months. This is stressful for me too. I hate dealing w/ bloating and sweet cravings b4 my period. Then when it's delayed I crave foods like this for even more days than I should, and don't drop weight as no period = no end to my PMS bloating or cravings. Ughhh.",_admin_moderator,"Thu,10/15/2020-3:20pm",Dear 2Healthy4me,"Your post brings up some concerning thoughts and symptoms. We would like to encourage you to reach out to our physician.The following are just some of the signs of a serious problem that demands immediate medical attention:
If you experience anything above, we highly recommend seeking help from a medical professional as soon as possible. Seek medical help soon on an outpatient basis if you:
If you need assistance finding resources in your area call our NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. Additionally you can chat with us online M-Th 9am-9pm ET and F 9am-5pm ET.",,,,,,,,
255,Tryingtoheal,10/14/2020,Struggling ,"I've been uncovering yet more new memories.  It's really hard accepting them.  So not only did things happen in my childhood,, but also in my early and mid teens.  This morning I struggled to eat, but was able to have breakfast.
  Every afternoon from 4 until I go to bed,  I struggle with memories that increase my depressive symptoms.   I've been emailing my therapist and I talked to my psychiatrist yesterday.  That's what has been going on with me.  I'm scared because I've thought of a way to self injur and I've found what I would use.
  I hope things get better soon.",_admin_moderator,"Thu,10/15/2020-3:35pm",Dear Tryingtoheal,Some of the things discussed in your post are concerning and we wanted to encourage you to continue to reach out to your team. You can always reach out to our NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET or chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. If you feel that you are in crisis please do not hesitate to text “NEDA” to 741-741 or call 1.800.366.8288 the SAFE Alternatives Self-Harm Information Line. Stay well and take care!!,,,,,,,,
256,katja1018,10/15/2020,When the Fat Girl gets skinny...,"...You get congratulated, you get constant ""you look great"" or ""Wow you've lost a lot of weight"" or ""what is your secret?"". It makes me cringe. Why do I owe any of you an explanation for my weight? And please stop staring at my body; it's my nightmare. Yeah I have a lot of secrets, secrets about binging and purging and not eating for days. No one cares if you've lost XX pounds in a month if you are overweight because everyone thinks it's better to lose extra weight by any means necessary than to stay fat. It doesn't matter that I get dizzy and lightheaded, killer headaches, and all the fluttery heart stuff. All that matters is that I apparently look somewhat less disgusting. But no matter what the scale says, the reflection in the mirror is revolting, so what's the point of trying? I feel like an imposter here, like I must be a wanna be, because the fat girl can't have an eating disorder. But it is also driving me to the end of my rope and it's all pretty darn hopeless. So, what to do? My whole story is so full of shame I can't bring it up anywhere but under an anonymous pseudonym. So thanks for being here, thanks for indulging my rant, I wish you all the best.",_admin_moderator,"Thu,10/15/2020-3:04pm",Dear katja1018,"Dear katja1018,We wanted to welcome you to the forums and hope that you find support here. We are so sorry to hear you are struggling and wanted to encourage you to reach out to our confidential NEDA Helpline at 800.931.2237 where our trained staff can help you seek out additional resources and support in your area. They are available by phone M-Th 11am-9pm ET and F 11am-5pm ET. Additionally, you can chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. Some of the symptoms you described in your post are concerning and we want to encourage you to also reach out to your physician or if symptoms progress and worsen, go to your local ER.beats per minute) temperature of less than 35 degrees Celsius/95 degrees Fahrenheit Or for any other medical concerns. Seek medical help soon on an outpatient basis if you: You mentioned some concerning feelings, so here are some resources you can reach out to: 
 ",,,,,,,,
257,LuluBelle,10/10/2020,Eating Plan Question,Hello!  I was just wondering what the general eating plan is for eating disorder recovery.  I am a former Bulimic and then Binge Eating Disorder and Night Eater.  I now still struggle with BED but not as much (my binges aren't as huge) but consistently struggle obsess with eating plans and changing my mind as to what to do with my food and exercise.  The silly thing I have noticed a lot of youtube or tiktok videos where people are recovering from eating disorders and they are saying things such as they do not restrict what they eat.  They eat 3 meals a day with a couple of snacks.  Is this the general eating plan for recovery?  Is there a book on this somewhere?  I have so many questions but this is where I'm starting.  I've never had counseling for an eating disorder but have handled this all myself for years.  Counseling sounds great but just expensive.,_admin_moderator,"Sun,10/11/2020-10:42pm",LuluBelle,"Hi LuluBelle – welcome to the forums! We’re glad you’re here. We’re sorry that you’ve been struggling lately, and just wanted to let you know that while unfortunately members of our community aren’t allowed to post diet or nutrition advice on the forums, we do have resources for looking into professional ED support options that’d be able to give you the advice you’re looking for. NEDA’s Information and Treatment Option Helpline number is 800-931-2237, or you can chat with us online to discuss support options. Helpline phone hours are Monday-Thursday 11am-9pm ET, Friday 11am-5pm ET. Helpline chat hours are Monday-Thursday 9am-9pm ET, Friday 9am-5pm ET. Additionally, a list of options for free & low cost support can be found here. Please keep posting and again, welcome!",,,,,,,,
258,lizzy.themomfriend,10/07/2020,Does any body else have this?,Hi I'm Lizzy and I just was wondering if anyone else else some days doesn't eat at all then other days eat like nothing is wrong without thinking about it but still hate the look of your stomach? I just feel so alone...,_admin_moderator,"Sat,10/10/2020-9:37am","Hi lizzy,","Glad to see you on the forums. We’re sorry to hear you’re feeling alone right now; it can be hard to feel like you’re the only one fighting this battle. Some of the behaviors you listed are concerning and we’re worried about your health and well-being. You deserve to have all the support you need and want, and we’d like to encourage you to reach out to a professional. If you need help locating resources, please contact the NEDA helpline. The helpline phone hours are Monday through Thursday 11am-9pm ET and Friday 9am-5pm ET and can be reached by calling 800-932-2237; you can also use the online chat helpline to speak to someone Monday through Thursday 9am-9pm ET and Friday 9am-5pm ET. Please take care and stay safe. ",,,,,,,,
259,Starry55,09/28/2020,Feeling it is pointless to get help,"I felt it is pointless to get help, I do have a therapist but from an online platform, it is sometimes to help but sometimes it is not. I want to find a therapist in person, instead on online because it will save me money a lot. But right now, I felt it is really pointless because it is nothing to find. And I'm still struggling with recovery but my routine and diet isn't changing at at all. It is getting difficult than I thought. And it is affecting my coping mechicism changed into unhealthy ways. Sometimes I thought if it is better if I don't deal with anymore because it is really exhausted, it had been too long, I just want to stop and get better. I will say it is simple but I couldn't. I don't know what can I do.",_admin_moderator,"Mon,09/28/2020-9:21pm",Take care!,"Hi Starry55 - we’re sorry you’re struggling. While telehealth may currently be the only option available due to COVID-19, you are welcome to contact the NEDA Helpline for support, resources, and to discuss other treatment options at (800) 931-2237. Helpline phone hours are Monday-Thursday from 11 am to 9 pm EST, and Friday from 11 am to 5 pm EST. Helpline chat hours are Monday-Thursday from 9 am to 9 pm EST and Friday 9 am to 5 pm EST. Please don’t hesitate to reach out - it is not pointless to get help. Recovery is possible! If you're in need of crisis support you can text ""NEDA"" to 741-741. Please take care. ",,,,,,,,
260,2Healthy4me,10/03/2020,"I Experienced a ""Momentary Lapse of Reason"" and fell down.....","I was going to go for my usual evening, after dinner stroll. The smoke in the air was heavy and the climate felt hot and muggy. As I climbed down the stairs, as usual, I missed the last 3 steps and ended up on the base of the stairs on my bare knees. I felt so embarrassed and yet in so much pain with newly scraped and bloody knees. My feeling embarrassed got off my knees. Pulled my thigh muscles, getting up from a kneeling position, which is how fell on my knees. I limped into my apartment and had to scrub off my bloody knees and apply bandages. Thank God i had just an few good knee size, first aid band aids laying around the bathroom cabinet. This was like an act of God, as the muggy, hot, smoky air outside really wasn't conducive to my taking an evening walk anyhow. The ER wanted me to come in for a quick check but i had already taken my rx strength pain reliever, and was feeling very tired and just wanted to go to sleep, not travel to an ER, wait hours and then be seen and told that was all I needed anyhow. The weird thing is I don't recall losing my footing. I skipped 3 steps and all recall was getting up off my badly scraped up knees? I must be more careful I suppose, I had skipped dinner and was planning to eat after I had finished my walk. I do usually eat something substantial b4 a walk at night. Oh well, I must try and be more careful. I am NOT getting any younger, but thank God was raised by X drinking parents who didn't believe in Low-fat for children whose bones were still forming. (Thanks mom n dad). I went to work early the next day and gritted my teeth whenever I had to bend for something, and walking hurt. I bought first aid Band-Aids that were giant sized and New Skin spray for the fresh scrapes just below my knees. I feel better now, and was probably saved from a bad weather induced asthma attack, by the Great Fall.",_admin_moderator,"Tue,10/06/2020-11:48am",Hi. We're sorry to hear what,"Hi. We're sorry to hear what happened! If you experience any pain or feel like you need to speak with a medical professional, we encourage you to do so. Your health and well-being are important. Stay safe.",,,,,,,,
261,babycakes,10/05/2020,I'm not sure how to go about Recovery,"My name is Kaylee, I'm 15 years old and a freshman in high school still trying to figure out who I am and what I'm going to do with my life. I'm a child growing up without parents in a foster home, growing up with the consistent changing beauty standard. I've developed a eating habit because of this standard. I grew unhappy with my shape and what people thought of it. These things lead me to starving myself, once that started making me sick to a point that it was hard to even move, I switched to overeating and purging. I've come to a point of realizing these things aren't good for me once I realized I was impacting my roommate who watched me do these things for months.
I want to get better and be normal as I can be. I understand there are many things out of my control right now but I'm gonna do what I can to recover. So please help me on this journey of recovery by giving me ideas and places to recover and tell me your stories. Help me on this path to be the best me I can be and learn to love myself again.",_admin_moderator,"Mon,10/05/2020-8:17pm",Welcome!,"Hi Kaylee - welcome to the forums! We are glad you’re here, and glad you are choosing recovery! Since you’re new, we wanted to make sure you knew about the NEDA Helpline! You can contact the Helpline for support, resources, and treatment options. The NEDA Helpline number is (800) 931-2237. Helpline phone hours are Monday-Thursday from 11 am to 9 pm EST, and Friday from 11 am to 5 pm EST. Helpline chat hours are Monday-Thursday from 9 am to 9 pm EST and Friday 9 am to 5 pm EST. Please don’t hesitate to reach out, and please continue posting!",,,,,,,,
262,awasi9,10/03/2020,Not sure if I deserve recovery ,"<p>I’ve come to realize that my disordered eating is getting out of control. I’m having serious problems with binging and purging and feeling the need to exercise after eating because of how guilty I feel. A part of me wants to bring it up to my therapist and my doctor, but I don’t think theyll care because I’m over weight. I also don’t know if i deserve help. Maybe this is what I need to do to get to a healthy weight.",_admin_moderator,"Sat,10/03/2020-10:03am",Resources,"Dear awasi9,We are sorry to hear you are struggling. We would like to encourage you to reach out to our confidential NEDA Helpline for ED resources and support. Our trained volunteers can help you locate additional support and resources in your area. The NEDA Helpline is available M-Th 11am-9pm ET and F 11am-5pm ET. Additionally, you can chat with us online M-Th 9am-11pm ET and F 9am-5pm ET. If you feel that you are ever in crisis, please do not hesitate to text “NEDA” to 741-741. Stay well and take care!",,,,,,,,
263,butterflygirl27,09/27/2020,update,"my self recovery is not going so well. I was trying to eat more but wasn’t really improving in that area...until a few days ago when I started getting the urge to binge. the past few days I’ve been trying so hard to purge but have been mostly unsuccessful and while I have started to get less anxious about my calories and restricting, I’ve been bingeing, attempting to purge, and c/s and I honestly feel so much worse. the thoughts about purging consume me 24/7 and I can’t think about anything else. I’m either thinking about purging, googling things about purging, or trying to purge. I’ve spent so many hours trying to purge and I haven’t been able to get much up but I scratched up my throat and have messed up my stomach and now it’s always in pain. I seriously feel so hopeless and I just don’t know what to do anymore.",_admin_moderator,"Sun,09/27/2020-10:23pm",butterflygirl27,"Hi butterflygirl27, we’re sorry to hear that you’ve been having a difficult time recently. Some of the symptoms and feelings you have described are concerning and we worry about your health and wellbeing. If you feel you are in crisis, please text “NEDA” to 741-741.   You mentioned some physical symptoms, and we recommend reaching out to a medical professional about this. The following are just some of the signs of a serious problem that demands immediate medical attention:If you experience anything above, we highly recommend seeking help from a medical professional as soon as possible. Seek medical help soon on an outpatient basis if you:  You are worthy of support in your recovery. If you need help finding resources, the NEDA Information and Treatment Option Helpline phone number is 800-931-2237, or there is a chat function on this website to discuss support options. Helpline phone hours are Monday-Thursday 11am-9pm ET, Friday 11am-5pm ET. Helpline chat hours are Monday-Thursday 9am-9pm ET, Friday 9am-5pm ET. Please don’t hesitate to reach out, and please take care of yourself.",,,,,,,,
264,Riivka,09/30/2020,Attempting Recovery - Hitting Setbacks,"Hi all. I started counting calories at 16 which spiraled into anorexia and then bulimia. I was recently diagnosed with OCD at 23 which has made recovery quite a challenge (my brain really likes to hold onto numbers). I'm seeking out RDs in my area, but I'm curious to see how those who are self-recovering are managing. I have tried mindful/intuitive eating, but it always stresses me out to relinquish control (I know, I know, that's the point of an ED). Counting calories makes me feel good for a week... and then it's back to square one with obsession. I had a REALLY bad binge/purge session last night and my brain is screaming at me to not eat today, but I know that will only exacerbate the problem. On the other hand, I'm afraid eating will trigger my OCD and I'll be stuck in an obsessive loop all day. I am getting help for the OCD, but it's still under new management, if you will. Looking forward to hearing about others' stories. I'm optimistic in the long run, but short-term, I'm feeling a bit discouraged at the moment!",_admin_moderator,"Wed,09/30/2020-6:24pm",Welcome! ,"Hi! Thank you for posting. We’re sorry to hear about what’s going on with your eating concerns! We hope that you’re able to get the support you deserve here on the forums! When you get the chance, please take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines.  We don't recommend trying to overcome eating disorders on your own, as we do believe that recovery is possible with the help of an eating disorders specialist and support. If you’re looking for resources, please feel free to contact the Helpline at (800) 931-2237. Phones are open Monday-Thursday 11AM-9PM EST and Friday 11 AM-5PM EST. Our Click to Chat is open Monday-Thursday 9AM-9PM EST and Friday 9AM-5PM EST. You can click the chat now option at the top right hand corner!  Please continue posting. ",,,,,,,,
265,2Healthy4me,09/29/2020,"My feeling Exhausted lately has led me to buy OTC caffeine,...","So I may have a new medical condition. I have been feeling extra tired lately. I ordered online energy pills/Ginseng vitamins. I pray this helps heal the slothfulness which am currently trying to overcome. I awakened this morning to see I dropped weight but my feet were so bloated at the ankle and top of foot areas. I plan to take my New energy supplements tomorrow morning following breakfast. I hope that I will have enough energy to get through a day at work, my walks at night, and having enough energy after work or on weekends to run to the store, or go walk at the air conditioned mall.",_admin_moderator,"Tue,09/29/2020-3:25pm",Dear 2Healthy4me,"We are sorry to hear you have felt so exhausted lately! You have brought up some concerning symptoms and we wanted to encourage you to reach out to your physician for guidance. If you need help locating resources or support, you can always reach out to our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. Additionally, you can chat with us online M-Th 9am-9pm ET and F 9am-5pm ET.The following are just some of the signs of a serious problem that demands immediate medical attention:
If you experience anything above, we highly recommend seeking help from a medical professional as soon as possible. Seek medical help soon on an outpatient basis if you:
 Stay well and take care!!",,,,,,,,
266,cleodog101,09/08/2020,First Day of Inpatient ,Hello everyone! So this is my first day of inpatient care and I am feeling so very discouraged. I have never been through anything like this. The eating meals much larger then I am used to has made my body feel very uncomfortable and I don’t like all the restrictions that I am under. It’s hard to even use the bathroom because i have shy bladder and the nurses are always in there with you. Has anyone recovered by just having therapy and a nutritionist help even though doctors have recommended inpatient. I just don’t know if I can do this.,_admin_moderator,"Wed,09/09/2020-1:43pm",Welcome!,"Hi! Thank you for posting. We hope that you’re able to get the support you deserve here on the forums! When you get the chance, please take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines.  If you’re looking for resources, please feel free to contact the Helpline at (800) 931-2237. Phones are open Monday-Thursday 11AM-9PM EST and Friday 11 AM-5PM EST. Our Click to Chat is open Monday-Thursday 9AM-9PM EST and Friday 9AM-5PM EST. You can click the chat now option at the top right hand corner!  Please continue posting. ",,,,,,,,
267,Kshaye26,09/28/2020,How to ask for help...,"My self recovery has sucked. My anxiety is skyrocketing. My depression is slowly coming back. I haven’t been in a great mindset for recovery. And I don’t sleep much. I want so bad to just tell someone and get actual help.. but my brain won’t let me. I’m too scared to do anything. I don’t know if it’s for fear of being judged, the fear of what it will cost, the fear of my family having another thing to torture me about, or a mix of all three... I’ve always been taught to hide my emotions and lie about how I’m really feeling. And I’m tired of hiding what I’m going through. But I just don’t know if I can handle telling someone the truth. I’m just so lost..",_admin_moderator,"Mon,09/28/2020-9:26pm",Take care!,"It is brave to seek help! If you’re not sure what to do, please remember you can contact the NEDA Helpline at (800) 931-2237. Helpline phone hours are Monday-Thursday from 11 am to 9 pm EST, and Friday from 11 am to 5 pm EST. Helpline chat hours are Monday-Thursday from 9 am to 9 pm EST and Friday 9 am to 5 pm EST. You can contact the Helpline for support, resources, and treatment options for yourself or a loved one. Please don’t hesitate to reach out, and please continue posting!",,,,,,,,
268,ecdysis,09/25/2020,Moderation or abstinence?? Please help!,"Hey everyone!This is my first post on this website. I hope this doesn't trigger anyone, I've just been driving myself crazy recently and desperately need to hear some other perspectives.I have dealt with anorexia/binge eating/compulsive eating for years now. Although things are better than they used to be, they are certainly not 'normal' and seem to be getting worse the longer I ruminate on this topic. I have researched eating disorders exhaustively and have come to see how they mimic addiction; many books suggest that it is certain compounds in foods that make them so addictive and cause cravings etc. etc. and, therefore, should be abstained from in a similar manner to which an alcoholic would completely avoid alcohol. I have tried this method and had some luck. However, more recently I have started a relationship and suddenly I have to consider someone else's interests and desires; though abstinence may be possible on an individual level, it seems impossible to have a relationship whereby I cannot attend family dinners/restaurants/go on holidays abroad and enjoy new foods due to my abstinence. I feel as though I am going insane and the pressure is starting to build as I feel increasingly guilty about avoiding dinners at his family home and increasingly worried about the prospect of eating abroad. Moreover, this whole scenario is increasing my obsession surrounding food! I am currently completely lost and feel as though I don't know which direction to go in: should I try to ease my rules around food instead in the hope that I will become less obsessed that way, or create tighter rules so that I don't have to worry about attempting (and potentially failing) at moderation. Please help!Surely this is a problem that someone has dealt with and can offer some advice towards?? Perhaps someone who has strictly adhered to a keto/atkins/paleo diet?? TLDR; think it is in my best interest to give up these foods completely but not sure how to deal with dinner at friends' house/restaurant meals/eating out on holiday. Am unsure as to whether attempting moderation of certain foods would ease obsession or whether it would increase food anxiety further.",_admin_moderator,"Sat,09/26/2020-2:14pm",Welcome!,"Hi ecdysis, welcome to the forums! We are glad you’re here. We’re sorry that you’ve been struggling lately, and just wanted to let you know that while unfortunately members of our community aren’t allowed to post diet or nutrition advice on the forums, we do have some resources for looking into professional ED support options that’d be able to give you the advice you’re looking for. NEDA’s Information and Treatment Option Helpline number 800-931-2237 or there’s a chat function to discuss support options. Helpline phone hours are Monday-Thursday 11am-9pm ET, Friday 11am-5pm ET. Helpline chat hours are Monday-Thursday 9am-9pm ET, Friday 9am-5pm ET. Please keep posting and again, welcome!",,,,,,,,
269,giuliad_,09/22/2020,I am falling back,"I have just started university and moved out, so, at the moment, I have much more freedom and can actually control my own food intake. I am followed by a dietitian and a psychologist and I have to follow a meal plan, but now that no one is actually checking on me I am slacking back onto bad habits once again. I have stopped eating and also drinking because I am scared of gaining weight.I keep telling myself that, on wendnesday,I will start following my meal plan once again, just like I did last week. Of course I had lost weight from starving myself, but my gp didn't notice it since, the days before, I actually binged in order to gain it again.I do not know what to do. I feel like I should tell him, but I do not want to get out of uni.
On the other hand I think it would be better for me to actually get inpatient or smith like that.What should I do? I am really struggling and I WOULD LOVE TO GET YOUR OPINIONS",_admin_moderator,"Tue,09/22/2020-4:52pm",Dear giuliad_,"We are sorry to hear you are struggling and want to encourage you to reach out to your GP. They will be able to support and advise you in this situation. Additionally, you can call our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET or reach out to us online M-Th 9am-9pm ET and F 9am-5pm ET. Stay well and take care!",,,,,,,,
270,butterflygirl27,09/05/2020,Self recovery?,"I keep going back and forth between wanting to stay in my ED and wanting to recover. it seems that my mind can change at any second. a lot of times when I start feeling physically ill I will work more towards recovery, but then when my weight has been stabilized for a few days, I’ll go back to restricting, so I just go through this cycle of restricting and losing and then gaining it all back again. My weight has never been too low where I’m even medically underweight but it does make my body feel very tired and unwell. I want to learn how to recover for real and to keep maintaining my comfortable weight without having the urge to restrict again. And I feel that it is possible to do it on my own since my symptoms aren’t that bad. I just don’t know how. I mainly do restriction and exercise and I rarely binge and never purge.",_admin_moderator,"Tue,09/08/2020-6:33pm",Signs and Symptoms ,"Hi, we're sorry to hear about what's been going on! You mentioned some concerning symptoms so we are providing you with a list to read through:The following are just some of the signs of a serious problem that demands immediate medical attention:
If you experience anything above, we highly recommend seeking help from a medical professional as soon as possible. Seek medical help soon on an outpatient basis if you: 
Please take care and we hope that you're able to get the help you need and deserve. Stay safe. ",,,,,,,,
271,Hip-Hopgirl ,09/19/2020,I,"keep this a secret,hate myself when I don't eat a lot. Feel alone. Want to cry,it doesn't matter anymore.",_admin_moderator,"Sun,09/20/2020-10:32pm",Resources,"Hi Hip-Hopgirl, we're sorry to hear about these difficult feelings. We are concerned about the feelings you’re describing and want to make sure you know there are resources here for you:
 Please don’t hesitate to reach out to these resources and take care. You are not alone.",,,,,,,,
272,Rhath,09/23/2020,Starving myself to cope with husband's alcohol problem,"I'm trying so hard to start on the path to recovery, but I know my ED gets worse when my husband is drinking. It is such a hard topic to talk about with others, or with him, but it is so deeply tied to my issues with food and anxiety. When I'm having that starving feeling, it numbs me out and gives me something else to focus on. It feels like such an uphill battle tonight as he was drinking and any appetite I worked so hard to get was gone.",_admin_moderator,"Thu,09/24/2020-3:25pm",Dear Rhath,"We are sorry to hear you are struggling and are concerned. We would like to encourage you to reach out to our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. Additionally, you can chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. If you feel like you are in crisis please do not hesitate to text “NEDA” to 741-741 and if at any point you feel concerned for yours or your husbands safety please do not hesitate to call 911. Stay well and take care!",,,,,,,,
273,Tryingtoheal,09/21/2020,Emotional pain ,"I'm really struggling emotionally.   I talked with my therapist.   For now, we are holding off on sending me to the emergency department and psych ward.  My mood swings have become more frequent and longer.   I had a plan Saturday to do something very damaging to myself.  If it gets to that point again,  I'll see what she has to say.  I will be meeting with my psychiatrist.  I hope I get an earlier appointment.   It may just be a med change that needs to happen.   Things have also been extremely stressful.   We came up with a safety plan.  My husband knows what's going on.  I have slowly started to sleep instead of eating in the morning.   I hope I have enough energy to maintain my recovery.",_admin_moderator,"Mon,09/21/2020-9:16pm",Take care!,"Hi Tryingtoheal - We're sorry you're struggling but glad you have a safety plan, and we wanted to make sure you know there are resources if you need to reach out for support: 
Please take care!",,,,,,,,
274,Tryingtoheal,09/21/2020,What is my purpose?,I don't feel like I have a purpose.   I don't know why I'm here.  Maybe I shouldn't be.   Should I say goodbye?  If I don't feel better by Monday I'll go to the hospital.,_admin_moderator,"Mon,09/21/2020-9:26pm",Take care!,"Please take care and remember there are resources if you or a loved one need to reach out for support: 
Please take care! ",,,,,,,,
