,0,1,2,3,4,5,6,7,8,9,10,11
72,jennahugs,10/27/2020,Struggling even now,"I’m about to turn 28, was diagnosed with anorexia at 14 (although it started at 12). It’s been such a journey over the years to say the least...
I couldn’t say I’m “fully recovered” but I’ve been in a decent place for a while, maintaining a safe weight and on the whole able to live a full and enjoyable life. Although certain food/body-related worries are usually in the background, they don’t dominate anywhere near to the level they have done in the past.
But even now I still have those days (today) where I just feel so fat, ugly and I can’t identify any of the deeper roots/anxieties. The self-disgust becomes my reality, no matter how much therapy I’ve had recently or over the years.
It doesn’t impact my behaviour, but the low mood is pretty dark and lonely. Talking about it with family/friends usually results in an argument; they’ve heard it all before and have run out of things to tell me. Therefore I tend to keep it to myself these days.
Just wondered if anyone else could relate, needed a bit of encouragement and empathy!",_admin_moderator,"Wed,10/28/2020-11:20am","Hi jenna hugs, Welcome to the","Hi jenna hugs, Welcome to the forums. We wanted to let you know that you can take advantage of our helpline to get advice and support by calling Monday-Thursday 11am to 9pm EST and Friday 11am to 5pm. Or, you can chat with the Helpline Monday to Thursday 9am to 9pm EST and Friday 9am to 5pm. Stay safe and keep posting!",,,,
73,lianacarney,10/27/2020,My first time reaching out for help,"This is the first time I have used this helpline. I would like to use it more but this is my story of my struggles so far and why I have been getting help. 2020 has been the hardest year of my life. When the pandemic first started is when I first realized I had an eating disorder. My parents were in a different town. I had gotten into a toxic relationship. I started getting into substance abuse. I started to develop an eating disorder and in that month, I lost 20 pounds. I was contemplating suicide, but lucky I chose not to. When my parents returned I was able to start maintaining my weight, but stl struggled. I got out of my relationship. About 2 weeks later I discovered that I was pregnant. I sadly had a miscarriage. I started to relapse and lose weight again. I left the town I as living in for a month for a trip, and started to control it again. 5 days before my return, I found out my close friend and her brother had been killed in a drunk driving accident. I have been really struggling to convince myself I need to eat, and losing weight, and relapsing. I have been struggling more now than ever and decided to reach out. I just need people to talk to. Any support helps :)",_admin_moderator,"Wed,10/28/2020-11:21am","Dear lianacarney, We wanted","Dear lianacarney, we would like to inform you that we edited your post to remove weight numbers, which are not allowed on our forums. You can review our community guidelines here.  We wanted to reach out, as you mentioned some concerning issues that may need immediate medical attention. Please seek help if any of the following apply to you.The following are just some of the signs of a serious problem that demands immediate medical attention:
Or for any other medical concerns. Seek medical help soon on an outpatient basis if you:
You can also take advantage of our helpline by calling Monday-Thursday 11am to 9pm EST and Friday 11am to 5pm. Or, you can chat with the Helpline Monday to Thursday 9am to 9pm EST and Friday 9am to 5pm. Stay safe, and please seek help if you can. ",,,,
74,hermione3,08/15/2020,Anniversary of friends death...,Today is the 5th anniversary of my best friends death I kept thinking 6 years but no only 5 but still so many years I can’t believe it. My heart breaks especially every year on this day more so then others and it was also a Saturday the day she died I remember it clearly. I remember finding out I remember hearing it but not believing it. I still have her number in my favorites. It’s a hard day. I want to restrict or self harm but how would that help. I still wonder why not me.,_admin_moderator,"Sun,08/16/2020-10:59pm",Hi hermione3. We are so sorry,"Hi hermione3. We are so sorry to hear about your loss. We hope you’re feeling supported during this difficult time. We are concerned about some the feelings you’re describing and just want to make sure you know there are resources here for you if you need them:
Please don’t hesitate to reach out, and please take care of yourself.",,,,
75,marklong24,10/09/2020,Aching Skin?,"Hey, I'm currently in AN recovery and I took the ""all in"" approach. I gained weight pretty rapidly and I'm okay with that. I've accepted that weight gain is necessary and healthy. That's fineHowever I don't enjoy gaining weight because my skin has become stretched and it kind of aches now when I gain any further weight. has anyone else experienced this?Also, is it something I should just push through or should I allow myself some time to settle?",_admin_moderator,"Fri,10/09/2020-2:53pm",Dear marklong24,"We want to wish you well on your road to recovery! As with any signs or symptoms that arise, we want to encourage you to reach out to your physician.The following are just some of the signs of a serious problem that demands immediate medical attention:
If you experience anything above, we highly recommend seeking help from a medical professional as soon as possible. Seek medical help soon on an outpatient basis if you:
You can also reach out to our confidential NEDA Helpline for additional support and resources at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. Additionally you can chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. Stay well and take care!",,,,
76,kati_nixie,10/23/2020,Dating during Recovery,"Hi everyone, I wonder what has your experience been like with dating or maintaining a relationship during recovery? I find myself feeling so unattractive due to gaining weight while recovering that I can't imagine being intimate with anyone at the moment :\ And yet I really want to be in a relationship. Curious to know your thoughts and experiences!",_admin_moderator,"Fri,10/23/2020-4:32pm",Dear kati_nixie,"Dear kati_nixie,We are writing to inform you that we have had to edit your post. Please note that links to outside sources are not permitted on the forums. If you have any questions you can review our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines Additionally you can call our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET or chat with us online M-Th 9am-9pm ET an F 9am-5pm ET.",,,,
77,Tryingtoheal,10/11/2020,Yoyokay,How are you doing?,_admin_moderator,"Thu,10/22/2020-3:26pm",Dear yoyokay,Some of the symptoms you have described in your response are concerning and we would like to encourage you to seek medical attention. Please speak with you physician or if you need help locating resources and support in your area please do not hesitate to call our confidential NEDA Helpline at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET or chat with us online M-Th 9am-9pm and F 9am-5pm. beats per minute) temperature of less than 35 degrees Celsius/95 degrees Fahrenheit Or for any other medical concerns. Seek medical help soon on an outpatient basis if you: ,,,,
78,BeeTrying,10/12/2020,Feeling Stuck (OSFED),"At around November 2019 I made the decision to try for recovery. My initial reasoning behind that decision was not the healthiest,but overall I was tired of the disordered cycle. I fought to receive help and in January (?) I got a therapist who specializes in eating disorders, and then in March I fought for a dietician. I say fought because my family hardly understands my issues, but I am not going into that today.The first four months of recovery was slow but very progressive. I was using an ED app that connects with your dietician, striving for x balanced meals, and really focusing on my mental health and hunger cues. But slowly I became more overwhelmed and drifted away from my recovery. I did not relapse, but I was in no way really progressing or even trying. This obviously affected many aspects of my life, including my eating patterns. So, it is going on four months of this limbo and I have become very frustrated. In the beginning, the pause in my recovery was beneficial as I was dealing with other factors of my mental health, but now they are in the works I feel the desire to continue with recovery but,,, I do not feel as motivated. I need intensive treatment but I am only seeing my therapist and dietician (alternating weeks) for one hour each week. One hour of support. I am grateful for them but at the same time that feeling of support vanishes quickly through the next 6-9 days. I feel lost. I feel like I am doing this completely myself. It is so hard to do this all my own while tackling other responsibilities: my job, school work, college applications, other aspects of my mental health, and more. I discussed this with my therapist and she recommended a treatment center and I quickly applied. They gave me a call and with that I got a feeling the center is mainly catered to those just starting recovery or trying to. I'm almost 8 months into recovery and my mindset has changed drastically. So, even if they try to provide me a treatment plan it may not be beneficial (plus the place is an hour away and they mentioned me having to do 9 hours of group a week). Physical affects of my limbo has been the decrease in meals. I am not intentionally skipping meals, however, I believe the stress, frustration, and my chaotic eating patterns have a big part of my appetite. I worry how I may be harming my body but I also feel very hopeless in my recovery. This led to lots of stomach pains, especially when I eat after a long time, but even with that I cannot find the strength to help myself. I type this all out simply because I feel very alone in this. I have very little support and I feel like I am never going to recover.",_admin_moderator,"Mon,10/12/2020-10:14pm",Welcome! ,"Hi, thank you for posting. It sounds like you’re going through a frustrating time as you’re actively trying to get help. We’re sorry that you’re going through this and understand how difficult the balance can be with getting the help you need and maintaining your daily life. Please know that your health and well-being are important and you deserve to get the level of treatment you need at this time! We certainly want you to know that you’re not alone in this. We hope that you’re able to get the help you need and deserve on here. We want you to know that we edited part of your post as we don’t allow names of outside apps and treatment centers on the forums. You can take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. You mentioned how you’re worried about your physical well-being so for precaution we are providing you with this list. If you’re experiencing any, please make sure to get medical help as soon as possible. The following are just some of the signs of a serious problem that demands immediate medical attention:
If you experience anything above, we highly recommend seeking help from a medical professional as soon as possible. Seek medical help soon on an outpatient basis if you:
You mentioned some concerning feelings, so here are some resources you can reach out to: 
If you’re looking for resources, please feel free to contact the Helpline at (800) 931-2237. Phones are open Monday-Thursday 11AM-9PM EST and Friday 11 AM-5PM EST. Our Click to Chat is open Monday-Thursday 9AM-9PM EST and Friday 9AM-5PM EST. You can click the chat now option at the top right hand corner! Please continue posting and stay safe. ",,,,
79,hermione3,09/28/2020,Not sick enough...,I feel so invalidated because my blood work came back normal. It has not been the past few weeks I also now feel invincible. I was supposed to fast before and I had a drink not water so could have played a role on some things it just makes me feel not sick enough. I also don’t feel thin enough. I know labs change day to day but I just feel not sick enough..,_admin_moderator,"Tue,10/06/2020-9:43pm",Resources,"Hi, hermione3. If you need additional support, you can text ""NEDA"" to 741-741 or call the Suicide Prevention Lifeline at (800) 273-8255. Please stay safe and take care.",,,,
80,hermione3,10/01/2020,Having a really hard time ,I am doing a new medication treatment and it has yet to work and I was really hoping it would make a difference again not sure I can mention the type of treatment as it is medication. I am very symptomatic and losing weight which my treatment team is concerned about. They fear I can’t keep living this way and staying medically stable. I am stable right now besides dehydration. I am tired of this fight.,_admin_moderator,"Sat,10/03/2020-9:10am","Hi Hermione3,","Hi hermione3, we’re sorry that you’re not noticing a difference in your symptoms after switching your medical treatments. Waiting to see some kind of change can feel unbearable, but we are glad to see that you are reaching out to the forums for support. Just as a reminder, you can reach out to the NEDA helpline if you feel like you need more support or access to more resources. The helpline phone hours are Monday through Thursday 11am-9pm ET and Friday 9am-5pm ET by calling 800-932-2237; you can also use the online chat to speak to someone Monday through Thursday 9am-9pm ET and Friday 9am-5pm ET. The National Suicide Prevention Lifeline and Crisis Text Line are also available resources; if you’re ever feeling suicidal or overcome with stress, please don’t hesitate to contact the suicide lifeline at 800-273-TALK (8255) or the Crisis Text Line by texting “NEDA” to 741741. Take care.",,,,
81,weouthere,09/21/2020,Want to give up so badly,I had my yearly appointment with my pediatrician today and things didn’t go well. I politely asked the nurse not to tell me my weight and she complied but when the doctor came in she immediately mentioned that I’ve gained weight since March (when I started trying to eat intuitively) and told me the number. I’m really upset and I don’t know what to do. I knew I gained weight but I was doing better not knowing the number. The pediatrician doesn’t know about my ed because I am self treating. I want so badly to stop eating again. I thought intuitive eating was supposed to be good for you and help your body image but all I’ve done is gain since I started even though I was already above a normal weight. I just want to give up.,_admin_moderator,"Tue,09/22/2020-4:11pm",Dear weouthere,We are sorry to hear you are struggling and would like to leave some resources for you. Our NEDA Helpline is confidential and available at 800.931.2237 M-Th 11am-9pm ET and F 11am-5pm ET. Additionally you can chat with us online M-Th 9am-9pm ET and F 9am-5pm ET. If you feel as though you are in crisis please do not hesitate to text “NEDA” to 741-741 or call the Suicide Prevention Lifeline at 800.273.8255. Stay well and take care!,,,,
82,citrusfriend,08/01/2020,Possible health issues bc of ED,"(Tw: mention of previous suicide attempt via starvation, covid, physical problems caused by ED, relapsing, and police brutality) So I've been dealing with disordered eating since I was 8 and sporadically restricted enough for it to be an actual disorder. Two years ago, though, it got bad. Like, lose-a-lot-of-weight-going-bald-sleeping-too-much kind of bad. The Bad Period lasted about 8 months, but I've had small relapses (lasted a couple weeks at most) since then. I see a therapist every week, but I rarely talk to him about my ED. I've never been to a dietitian or doctor or anything for it. But ever since I started my recovery after those Bad 8 Months, I've been having issues with my digestive system. At the very beginning, I would puke and get diarrhea often. That petered off after 3 months or so, but I still have issues with my digestive system and bouts of extreme pain. I feel like the pain has been getting worse, and want to go to the doctor, but bc my last doctor was an awful person, I need to get a new one. And now, with the pandemic and impending American civil war, I'm stressed and the urge to restrict is getting worse and worse. Any time I accidentally miss a meal time, I find myself not eating for the rest of the day. I still feel hunger, which is good, but nothing looks or tastes good anymore. How do I even explain this to a doctor so she'll understand? I don't want a dietitian; I feel like it would be counterproductive for me. The Bad Period was caused by someone briefly trying to control my diet and me reacting disproportionately to it. I think I would have a similar reaction to a dietitian. But maybe that's the ED talking, idk. I just want the doctor to fix the fucking pain. I just want the doctor to tell me that I didn't destroy myself. I'm so afraid of everything constantly bc of the pandemic, bc of the political climate. Tanks rolled down the street next to my work today. I'm so terrified and I'm tired of being terrified that I'm dying bc of what I've done to my body, but I'm also terrified that I'll go through my trauma-induced fear of doctors, only to be told that I can't be trusted with my diet either. I think I'm afraid a doctor will take away my choice and right now I feel like a lot of my choices have been stolen already. I don't trust doctors, I can't. Idk. I'm so tired and I'm so scared. When my eating disorder was bad two years ago, it only got so bad bc it quickly became a way to hurt myself. It was just an 8 long month suicide attempt. And now that I've finally learned to want to live, everything is trying to kill me. Covid could kill me. Cops could kill me. Feds could kill me. My partner goes to the protests and if she dies there, that would kill me. And I'm so terrified that I've killed me too, that my desperate attempt two years ago is a time-delayed success. I don't want the doctor to give me a dietitian to fix me, but I think I'm more terrified that they wont be able to fix me at all. I know I'm probably overreacting. I don't actually think this will kill me, which is why I haven't gone to the doctor before now. But now, I'm so goddamn scared of everything that I can't stop catastrophizing bc with covid and the police, my worst fears turned out to be underestimations of what our reality would become. And even if this doesn't kill me, what if there's still permanent damage? I'm schrodinger's ailment and I'm afraid of finding out what's there. I can't take being told this pain will last forever. I can't take being told I'm going to die. I'm not strong enough for that, not anymore, but I'm not strong enough for this limbo to last forever either.",_admin_moderator,"Sun,08/02/2020-10:01am",RE,"Hi citrusfriend, We’re glad that you reached out to the forums and we hope you find all the support that you are looking for here. I see that you have some concerns about finding new healthcare providers due to your experiences with past doctors. We want to provide you with some resources to reach out to as needed. 
 The following are just some of the signs of a serious problem that demands immediate medical attention:
If you experience anything above, we highly recommend seeking help from a medical professional as soon as possible. Seek medical help soon on an outpatient basis if you:
   I’d like to encourage you to reach out to the NEDA helpline—it has trained volunteers that are able to assist you in finding available support and treatment options suitable for you. The helpline phone hours are Monday-Thursday 11am-9pm ET, Friday 11am-5pm ET and helpline chat hours are Monday-Thursday 9am-9pm ET, Friday 9am-5pm ET. Please stay safe and take care. ",,,,
83,hermione3,09/21/2020,Trying but struggling...,I am struggling. I start my new treatment Thursday it is a medication but for medication resistant depression I am scared. Maybe it will help maybe it won’t but it is expensive but according to my psychiatrist and doctor this is the best option. I am struggling with behaviors and am exhausted from it. I need to stop and hoping this treatment can help. I am chronically dehydrated and that is causing my main issues... but it doesn’t scare me . I don’t care if it hurts me.,_admin_moderator,"Mon,09/21/2020-9:11pm",Take care!,"We hope things got a little better today. We wanted to make sure you know there are resources if you need to reach out for support: 
Please take care!",,,,
84,marierecovers44,09/18/2020,my mom is stopping my recovery,"guys please help me this is really bringing me down. I'm 14, female btw.
I suffered from a very restrictive mindset when it came to food (obsessive calorie counting, weighing X a day, losing too much weight..) I developed this ED in quarantine and a few months ago I started my recovery journey. I'm still in the middle of it but I stopped counting, weighing myself and forcing myself to work out. no, I have not gotten rid of all the bad thoughts and no, I'm still not perfectly happy with myself and no, I cannot always eat everything and not feel bad. But I'm not done yet and I have worse days and better days which is perfectly normal. The thing is, my mom really contributes to the disordered thoughts because she has them herself but she doesn't admit it.
Her daily calorie intake is probably about X a day which is not enough.
when I want to cook for her, there's always some comment like ""is it full fat?"" ""how much X did you use?"" ""could we have less of that and rather have a X on the side?""
or when I wanted to make breakfast for us in the morning: ""I don't like having so many X for breakfast""
also, typical phrases:
""I feel like a whale"" (then she eats even less)
""oopsie, might have not eaten enough today""
""I'm not a sweets, baked goods person"" (I know she likes them)
and she orders X at restaurants, rarely has desserts or shares them, only eats tiny portions at events and the list goes on. she also doesn't want me to bake anything because she ""can't restrain herself it it's there"".
a few days ago we were in the car for a 5h ride, she'd eaten X. says she's hungry, eats X. like, how am I supposed to feel good about my eating habits when she eats half of what I eat and constantly complains about how much she overeats or her weight.
and yes, I've talked to her about it many times but she just says that she needs less and that it's none of my business.
The thing is, she always tells me EXACTLY what and how much she's had that day (kind of disordered) even if I tell her to stop and she gets super annoyed and mad when I tell her to eat more.
help me idk what to do but this is affecting my recovery",_admin_moderator,"Sun,09/20/2020-10:29pm",marierecovers44,"Hi marierecovers44, welcome to the forums! We’re glad you’re here. We edited your post to remove specific numbers and details about foods that could be triggering to others, which are not allowed on the forums – you can review our community guidelines here.  It’s great to hear about your progress in your recovery journey so far and you’re completely right that it’s perfectly normal to have worse days and better days, but we’re sorry to hear about how challenging this is to be around and how it’s been affecting your recovery. You are worthy of support, and we encourage you to reach out to the NEDA Helpline. If you need help finding resources, the NEDA Information and Treatment Option Helpline phone number is 800-931-2237, or there is a chat function on this website to discuss support options. Helpline phone hours are Monday-Thursday 11am-9pm ET, Friday 11am-5pm ET. Helpline chat hours are Monday-Thursday 9am-9pm ET, Friday 9am-5pm ET. Please don’t hesitate to reach out and take care.",,,,
85,Lilyj,09/12/2020,Do I have an Ed??,I want to start by saying that I didn’t know what category to put this in. I don’t want to trigger anyone so please don’t read this if you are not comfortable with it. I don’t know if I have an eating disorder or not and I don’t know who else to ask. Here is my story: it started off with just wanting to lose some weight and be healthier even tho I was already at a healthy weight. I started restricting and trying to measure and count all my calories as much as I could. In the beginning there were nights when I would fall asleep thinking about what I was going to eat the next day. I would also exercise frequently but not excessively. Then it moved to puking up my food when I ate too much( small binges) but it was hard so I stopped. Lately I’ve been in a cycle where I eat healthy(sorta restrict but not really) for a couple days and then binge. I’ve binged the last 3 nights and tonight I puked up a small amount. I eat with my family because I really do love food so I can never go long with super healthy eating. I’ve been binging a lot lately but i want so badly to be skinny. It’s not obsessive but once I start binging it’s like I can’t stop. Then the next day I  restrict  and then binge. I’ve read about Ed’s online and it’s like I have a small amount of every disorder. But I also feel like I don’t have one and I’m just being unhealthy. Please give me advice.,_admin_moderator,"Sat,09/12/2020-12:24pm",Hi LilyJ,"Hi LilyJ,We are glad to see you reaching out to the forums, we hope you find all the support you are looking for here. It sounds like you may benefit from the help of a professional. If you need help finding treatment options you can always reach out to the NEDA helpline or chatline for support or to help you locate available resources.Helpline phone hours are Monday-Thursday 11am-9pm ET, and Friday 11am-5pm ET. Helpline chat hours are Monday-Thursday 9am-9pm ET and Friday 9am-5pm ET. And, as always, you can continue to reach out through the forums for support. Stay safe, take care and remember that recovery is possible!",,,,
86,hermione3,09/15/2020,Hoping for the best ,I have a consultation Thursday for the new treatment I am trying it’s a new medication and hopefully it will help my depression and help my PTSD and hopefully that will help my eating disorder behaviors if I feel better emotionally. I have been acting on behaviors every day again and it’s just not good my kidneys are hurting my doctor said from blood work due to dehydration probably. It’s just a struggle every day...,_admin_moderator,"Tue,09/15/2020-7:51pm",Medical Concerns ,"Hi, hermione3. It sounds like you're going through a hard time and we want to encourage you to continue to be in contact with your medical doctor as it sounds like you're concerned about your physical well-being. Please take care and stay safe.",,,,
87,hermione3,09/14/2020,Struggling today,Just struggling today. I am so over work I just can’t anymore...I am hoping the new treatment I am doing which is a medication will help with my depression I am just so tired of fighting everyday there is no break I am so depressed I can’t even get into my normal hobbies. I just want to give up I have to schedule the consultation for this new medication I just don’t want to say because not sure I am allowed but I am a bit nervous and overwhelmed but hoping it will help. I am just exhausted...,_admin_moderator,"Tue,09/15/2020-3:07pm",Take care!,"You mentioned some concerning feelings, so as a precaution, we wanted to make sure you know there are resources if you ever need to reach out for support: 
Please take care!",,,,
88,cammy24,09/16/2020,Looking for a “recovery buddy”,"Hello!
I am 20 years old and I have been suffering from an eating disorder for the past 3 years. I am in the midst of recovery right now  but am still struggling with binge/purging, restriction and body dysmorphia. I don’t really have anyone (aside from my therapist) to talk to who would understand what exactly I am going through and who makes me feel like i’m not alone or crazy. I was hoping someone would be interested in talking with me and being a pen pal or something of the sort to make this process a little less scary and so that I don’t have to feel so alone anymore :)",_admin_moderator,"Wed,09/16/2020-11:43am",Welcome! ,"Hi! Thank you for posting. We’re sorry to hear about what’s going on as we know that recovery can be difficult. We want to let you know that per our community guidelines, we do not allow personal information such as email addresses/home addresses as a safety precaution. You're more than welcome to communicate with other members while using these forums. When you get the chance, please take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines.  If you’re looking for resources, please feel free to contact the Helpline at (800) 931-2237. Phones are open Monday-Thursday 11AM-9PM EST and Friday 11 AM-5PM EST. Our Click to Chat is open Monday-Thursday 9AM-9PM EST and Friday 9AM-5PM EST. You can click the chat now option at the top right hand corner!  Please continue posting. ",,,,
89,2Healthy4me,09/01/2020,Carpel Tunnel on Left Thumb is Painful and(tiny bit o rant),"It's a constant reminder of my past 2 exhausting jobs when combined together. I hate to say this but the break I had to take, due to Covid, was a saving grace for me. I had been suffering from from my carpel in left hand from a long term assignment where the students would leave a mess of books on the floor by the end of every 6th period class. The other 2nd job in retail made my carpel even worse in having to re-hang, collect clothing repeatedly from the store floors, and also dressing room duty just made my carpel even worse. Then from exhaustion b4 CV-19 break I kind of missed the wall and fell on my buttocks instead w/ my bad left hand saving my back. All these combined led to my near work exhaustion. The last few months i had worked i had also earned the most money and also had felt the most exhausted ever. So with the CV-19 break and in finding a new 2nd job and not teaching onsite just yet; in this spare time i have been able to breath in, and breath out, and take the time to thank God that I am still standing strong. In spite of my ""Shortfalls"" I am still a CV free person... My new job has me taking breaks every 2.5 hrs and so I am eating more regularly, have time to walk in between work shifts, on my days off. I also have improved my home ec skills for stove top cooking. I am more aware of the types of food which i put into my shopping cart as i walk home w/ 2 arms of groceries 2x a week. I can only carry so much w/ my lame left hand, and my neck and back issues as well. for the pain I'm in. I look forward to working hard, but still need to figure out my new tax status since this fiasco of transitions from old to new jobs and wondering when the school sites, if this year at all, will return to the classroom on site.",_admin_moderator,"Thu,09/03/2020-12:00pm",Editing Note,We want to let you know that we edited part of your post that violate our community guidelines. We want to ensure that everyone feels welcome and supported here on the forums and some of the language in the post might make feel other members on the forums feel unwelcome so we encourage you to take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines.,,,,
90,hermione3,09/12/2020,Update ,They recommended a treatment that is not covered by insurance and it costs more then I make in 2 weeks but is for medication resistant depression and helps PTSD. I wanT to do it I am going to try to talk to my parents but doubt they can afford it either...but no hospital. They also have a medication plan in place they would just have to monitor me closely. But the other is most likely more effective,_admin_moderator,"Sun,09/13/2020-11:01pm",hermione3,"Hi hermione3, we hope things are going okay and that you can access the help you need. You described having some worrying thoughts and feelings – if you ever feel you are in crisis, please text “NEDA” to 741-741. Wishing you well, don’t hesitate to reach out and please keep posting.",,,,
91,fightingbee,09/05/2020,want to give up so badly,i can't gain any more weight. I just don't want this anymore. I can't take the thought of having a larger body again and feel so bad already. Hate enjoying eating so much and feeling so greedy. is recovery even worth it? why would I want a bigger body and a life free of control and compulsions if there's nothing to really look forward to?,_admin_moderator,"Sat,09/05/2020-8:16am",Hi fightingbee,"Hi fightingbee, we’re sorry that you’re having such a rough time right now, but we’re glad that you’re reaching out to the forums for support. Recovery is definitely not an easy process, but it is possible. It sounds like you might benefit from the help of a professional. Reaching out to the NEDA helpline can connect you with trained volunteers that can support you and help you find treatment options that may aid in your recovery. You can contact the helpline Monday through Thursday 11am-9pm ET and Friday 9am-5pm ET by calling 800-932-2237; you can also use the online chat to speak to someone Monday through Thursday 9am-9pm ET and Friday 9am-5pm ET. The suicide hotline is also a great resource to use; if you’re ever feeling suicidal or overcome with stress, please contact the hotline at 800-273-TALK. We hope you find all the support you’re looking for, take care.",,,,
92,grievingpianist,09/07/2020,Weight restoration and severe emotional stress,"Hi everyone,I guess you could say I'm an anomaly. I'm 71 years old, and I've suffered with anorexia for about six decades. I relapsed because I was so triggered by the Covid-19 pandemic. I simply felt too out of control, and I didn't realize that I was losing weight.Now, at the order of my medical team, I am tasked with the really difficult work of weight restoration. I remember it being very, very hard (11 years ago I spent six weeks in an eating disorder residential program, and many years ago I was hospitalized numerous times.)This time, I'm doing it solo with a lot of medical guidance. This being a holiday weekend, I'm completely by myself. I'm so frightened. I can't stop shaking, can't control my thoughts, and when my stomach hurts from constipation I really, really can't make myself eat — although I'm supposed to do that no matter what.I'm in a program somewhat like AA, but it's not a place where I can really talk about this (the focus is entirely different, and it wouldn't be appropriate). I'm going to an eating disorders anonymous meeting on Zoom later today. I'm praying that it is still in existence.Too many people, especially my boyfriend and some of the meeting folks I talk with by phone -- respond by wanting to ""fix"" this — suggesting foods I might try, suggestions like ""just eat more"". They mean well. But as most of you probably know it's not something you go out and fix by tinkering with the way you would a car that isn't running right. It's so much more spiritual. It's so much more all-encompassing and vague.I'm so grateful that this form is here. I never thought I would need it again (I really believed I was done with relapses). Then we all got hit by a pandemic. The monster is out again.I would love to hear from you, regardless of your age.",_admin_moderator,"Tue,09/08/2020-6:47am",Take care!,"Hi grievingpianist - you mentioned some symptoms that are concerning. As a precaution, the following are just some of the signs of a serious problem that demands immediate medical attention: •accidentally or deliberately caused themselves a physical injury •become suicidal •confused thinking and is not making any sense •delusions (false beliefs) or hallucinations (experiencing things that aren’t there) •disoriented; doesn’t know what day it is, where they are or who they are •vomiting several times a day or has uncontrollable vomiting or diarrhea •experiencing dizziness or fainting spells •too weak to walk or collapses •painful muscle spasms •complaining of chest pain or having trouble breathing •blood in their bowel movements, urine or vomit •a body mass index (BMI) of less than 16 •an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute) •cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees Fahrenheit. If you experience any of the above, we highly recommend that you seek medical attention as soon as possible. Another option is 911. Seek medical help soon on an outpatient basis if you: •have significant heartburn and/or a burning sensation after eating •have other gastrointestinal concerns •have high blood pressure •struggle with significant joint or muscle pain •have difficulty sleeping (falling and/or remaining asleep) •struggle with fatigue, sudden weight gain, and/or hair loss •have frequent urination or unquenchable thirst •have gained and lost significant weight repeatedly •have gained significant weight in a short period of time •struggle with chronic diarrhea or constipation. Please take good care of yourself and please continue posting!",,,,
93,EquestrianChick,09/03/2020,I know I am slipping and am trying to reverse course ,"Hi everyone!First post on this forum. Mostly just posting to this to have some level of accountability out in the world and make sure I am not retreating into secretive behaviors. The last month+ I have has some serious slipping behaviors after being fully recovered for the last two years. They seemed to just come out of nowhere, starting with small behaviors that snowballed. At this point its nothing life threatening but I definitely need to get my butt in gear to avoid going from a slip to a full blown relapse. Secretive behavior and denial is what lead me down the rabbit hole last time, so better to get a handle on it now.",_admin_moderator,"Fri,09/04/2020-12:16pm",Welcome! ,"Hi, thank you for posting. We’re sorry to hear about what’s going on and we want you to know that recovery is nonlinear so slips can happen! We hope that you’re able to get the support you deserve here on the forums! When you get the chance, please take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. Here is information on recovery and relapse: https://www.nationaleatingdisorders.org/learn/general-information/recovery. If you’re looking for resources, please feel free to contact the Helpline at (800) 931-2237. The Helpline is open Mondays-Thursdays 9AM-9PM EST and Fridays 9AM-5PM EST. During these hours you can chat with us by clicking the chat now option at the top right hand corner!  Please continue posting! ",,,,
94,fightingbee,09/02/2020,how to get used to bigger face,my face has become full again. i don't like these changes and miss how i looked before. How can i get over this and start liking my face?,_admin_moderator,"Fri,09/04/2020-11:50am",Editing Note ,"Hi, we edited part of this post because descriptive language and negative self talk can be triggering for other members. You can take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. Thank you for understanding, continue posting, and hope you're able to get the support you deserve. ",,,,
95,fightingbee,09/04/2020,EXHAUSTED!,"Is it normal to feel SO exhausted and tired in recovery? My intake was upped last week and I noticed I've been feeling more and more tired. It doesn't matter how early I go to bed - i always feel exhausted, have headaches and just feel very heavy overall. Why is that and is it normal? Should I just sleep even more or should I try to be more active again ?",_admin_moderator,"Fri,09/04/2020-12:12pm",Signs and Symptoms ,"Hi! For precaution, we are providing you with a list of signs and symptoms of a medical emergency. If you're experiencing anything on here we recommend seeking medical help as soon as possible.The following are just some of the signs of a serious problem that demands immediate medical attention:
If you experience anything above, we highly recommend seeking help from a medical professional as soon as possible. Seek medical help soon on an outpatient basis if you: 
Take care.",,,,
